PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1,NAT_MARK,Year-DOB,Month-DOB,NAT_MARK_range,NAT_MARK_range_encoded
1,1,1,27.0,19.0,45.0,30.9,2007,12,0-60,0
1,1,1,27.0,9.0,33.5,42.2,2007,8,0-60,0
1,1,1,29.0,17.5,44.5,52.9,2007,7,0-60,0
1,1,1,25.0,19.5,43.0,47.9,2007,3,0-60,0
1,1,1,29.0,18.0,45.5,54.5,2006,10,0-60,0
1,1,1,28.0,15.0,33.5,37.7,2007,10,0-60,0
1,1,1,30.0,20.0,44.0,43.2,2007,9,0-60,0
1,1,1,29.0,17.0,46.0,51.3,2007,11,0-60,0
1,1,1,28.0,14.0,34.5,43.2,2008,1,0-60,0
1,1,1,30.0,19.0,45.0,44.2,2007,2,0-60,0
1,1,1,29.0,14.0,35.5,41.1,2007,5,0-60,0
1,1,1,30.0,20.0,49.0,63.4,2008,5,60-70,1
1,1,1,28.0,15.0,40.0,47.0,2007,9,0-60,0
1,1,1,30.0,18.0,48.5,62.7,2007,11,60-70,1
1,1,1,28.0,15.0,16.5,29.3,2008,5,0-60,0
1,1,1,27.0,18.0,40.0,38.9,2007,4,0-60,0
1,1,1,30.0,20.0,40.0,30.9,2007,9,0-60,0
1,1,1,30.0,20.0,46.5,41.1,2007,10,0-60,0
1,1,1,30.0,19.0,40.5,33.8,2007,4,0-60,0
1,1,1,30.0,20.0,41.0,44.2,2007,10,0-60,0
1,1,1,26.0,15.5,38.0,47.0,2007,11,0-60,0
1,1,1,27.0,20.0,36.5,43.2,2007,3,0-60,0
1,1,1,0.0,0.0,0.0,0.0,2006,3,0-60,0
1,1,1,29.0,15.0,45.5,45.2,2007,7,0-60,0
1,1,1,29.0,17.0,27.0,37.7,2008,1,0-60,0
1,1,1,26.0,6.0,22.5,30.9,2007,7,0-60,0
1,1,1,30.0,19.0,43.0,44.2,2008,1,0-60,0
1,1,1,28.0,15.0,42.5,47.0,2007,3,0-60,0
1,1,1,29.0,18.5,44.0,45.2,2008,1,0-60,0
1,1,1,28.0,14.0,40.0,43.2,2007,2,0-60,0
1,1,1,30.0,19.0,45.5,44.2,2007,8,0-60,0
1,1,1,30.0,19.0,45.0,35.2,2007,9,0-60,0
1,1,1,30.0,20.0,48.0,47.0,2007,3,0-60,0
1,1,1,30.0,20.0,47.0,50.5,2007,12,0-60,0
1,1,1,29.0,19.0,47.5,46.1,2007,5,0-60,0
1,1,1,30.0,20.0,32.0,36.5,2007,11,0-60,0
1,1,1,29.0,17.0,46.0,50.5,2007,6,0-60,0
1,1,1,22.0,19.5,46.5,41.1,2007,8,0-60,0
1,1,1,30.0,19.0,48.5,55.3,2007,7,0-60,0
1,1,1,28.0,16.0,45.0,50.5,2007,10,0-60,0
1,1,1,30.0,18.0,43.0,56.8,2007,2,0-60,0
1,1,1,30.0,19.0,48.0,54.5,2007,3,0-60,0
1,1,1,30.0,18.0,37.0,53.7,2007,3,0-60,0
1,1,1,26.0,18.0,46.0,57.6,2007,9,0-60,0
1,1,1,28.0,13.0,31.0,33.8,2007,5,0-60,0
1,1,1,28.0,8.0,32.0,38.9,2006,9,0-60,0
1,1,1,28.0,16.0,42.0,56.1,2008,1,0-60,0
1,1,1,26.0,17.0,39.0,37.7,2007,3,0-60,0
1,1,1,26.0,18.5,42.0,48.8,2007,3,0-60,0
1,1,1,26.0,13.0,36.0,47.0,2007,3,0-60,0
1,1,1,27.0,18.5,44.0,51.3,2007,11,0-60,0
1,1,1,30.0,19.0,42.5,38.9,2007,3,0-60,0
1,1,1,27.0,10.0,42.5,27.6,2007,8,0-60,0
1,1,1,30.0,19.0,42.0,49.7,2007,9,0-60,0
1,1,1,30.0,20.0,50.0,69.2,2006,10,60-70,1
1,1,1,26.0,15.5,41.0,44.2,2007,10,0-60,0
1,1,1,30.0,18.0,41.5,47.9,2007,5,0-60,0
1,1,1,30.0,19.5,46.0,55.3,2006,11,0-60,0
1,1,1,27.0,19.5,44.5,49.7,2007,4,0-60,0
1,1,1,30.0,20.0,45.0,51.3,2006,8,0-60,0
1,1,1,30.0,19.0,47.5,59.0,2007,6,0-60,0
1,1,1,30.0,18.0,47.0,46.1,2008,1,0-60,0
1,1,1,30.0,20.0,48.5,47.9,2007,7,0-60,0
1,1,1,30.0,20.0,39.0,47.0,2007,1,0-60,0
1,1,1,29.0,17.0,41.0,43.2,2007,7,0-60,0
1,1,1,27.0,14.0,33.0,46.1,2007,9,0-60,0
1,1,1,28.0,12.5,30.0,32.4,2007,10,0-60,0
1,1,1,30.0,19.0,43.0,32.4,2001,14,0-60,0
1,1,1,29.0,18.0,44.5,63.4,2007,4,60-70,1
1,1,1,30.0,20.0,47.5,47.9,2007,3,0-60,0
1,1,1,30.0,19.0,50.0,61.9,2007,4,60-70,1
1,1,1,29.0,19.5,44.0,57.6,2007,11,0-60,0
1,1,1,27.0,12.0,31.0,43.2,2007,10,0-60,0
1,1,1,29.0,16.0,40.0,32.4,2007,9,0-60,0
1,1,1,28.0,12.0,13.5,42.2,2004,11,0-60,0
1,1,1,29.0,18.0,42.0,38.9,2006,7,0-60,0
1,1,1,28.0,17.5,40.0,42.2,2007,12,0-60,0
1,1,1,26.0,13.5,41.5,54.5,2007,8,0-60,0
1,1,1,30.0,18.0,43.0,30.9,2006,6,0-60,0
1,1,1,28.0,15.0,46.0,59.8,2007,4,0-60,0
1,1,1,30.0,19.0,45.0,47.9,2007,8,0-60,0
1,1,1,30.0,18.0,40.5,41.1,2007,5,0-60,0
1,1,1,25.0,3.5,7.5,36.5,2007,10,0-60,0
1,1,1,30.0,20.0,48.0,64.8,2007,5,60-70,1
1,1,1,28.0,17.0,49.0,49.7,2007,1,0-60,0
1,1,1,29.0,17.0,46.0,50.5,2007,1,0-60,0
1,1,1,26.0,9.5,40.5,47.9,2007,3,0-60,0
1,1,1,29.0,14.0,41.5,44.2,2007,10,0-60,0
1,1,1,26.0,14.5,44.0,35.2,2007,6,0-60,0
1,1,1,28.0,15.0,32.0,37.7,2007,6,0-60,0
1,1,1,28.0,16.0,43.5,47.0,2007,3,0-60,0
1,1,1,29.0,19.0,44.5,37.7,2007,8,0-60,0
1,1,1,27.0,19.5,31.5,37.7,2007,6,0-60,0
1,1,1,30.0,20.0,49.0,61.2,2007,5,60-70,1
1,1,1,30.0,18.0,45.0,48.8,2008,1,0-60,0
1,1,1,29.0,20.0,47.5,35.2,2007,9,0-60,0
1,1,1,28.0,19.0,42.0,30.9,2007,1,0-60,0
1,1,1,30.0,20.0,48.5,56.1,2007,6,0-60,0
1,1,1,25.0,18.5,44.5,37.7,2007,9,0-60,0
1,1,1,30.0,20.0,46.0,50.5,2007,1,0-60,0
1,1,1,30.0,19.0,50.0,66.3,2006,8,60-70,1
1,1,1,29.0,13.0,40.0,36.5,2007,6,0-60,0
1,1,1,28.0,19.0,46.0,50.5,2007,6,0-60,0
1,1,1,30.0,18.0,44.0,49.7,2007,5,0-60,0
1,1,1,30.0,19.0,42.5,57.6,2007,10,0-60,0
1,1,1,29.0,18.0,47.5,49.7,2007,11,0-60,0
1,1,1,30.0,20.0,49.5,56.8,2007,7,0-60,0
1,1,1,30.0,20.0,45.0,61.9,2007,4,60-70,1
1,1,1,30.0,18.0,48.0,50.5,2007,11,0-60,0
1,1,1,29.0,18.5,48.0,57.6,2007,10,0-60,0
1,1,1,30.0,19.0,49.0,57.6,2007,11,0-60,0
1,1,1,28.0,20.0,45.5,38.9,2007,10,0-60,0
1,1,1,27.0,12.0,39.5,46.1,2007,2,0-60,0
1,1,1,30.0,20.0,50.0,69.2,2007,3,60-70,1
1,1,1,30.0,19.0,28.5,47.9,2007,5,0-60,0
3,1,0,28.0,16.5,36.5,47.0,2007,4,0-60,0
3,1,0,30.0,20.0,46.0,47.0,2007,8,0-60,0
3,1,0,30.0,17.5,48.0,48.8,2007,4,0-60,0
3,1,0,27.0,15.5,37.5,41.1,2006,5,0-60,0
3,1,0,30.0,19.0,44.0,47.9,2007,2,0-60,0
3,1,0,30.0,18.0,42.5,54.5,2007,3,0-60,0
3,1,0,28.0,18.5,36.0,52.9,2007,10,0-60,0
3,1,0,30.0,20.0,50.0,61.2,2007,8,60-70,1
3,1,0,28.0,7.0,33.0,41.1,2007,5,0-60,0
3,1,0,30.0,13.0,42.0,43.2,2007,5,0-60,0
3,1,0,27.0,12.0,30.5,40.0,2006,11,0-60,0
3,1,0,29.0,20.0,48.0,45.2,2003,2,0-60,0
3,1,0,28.0,13.0,38.5,41.1,2007,10,0-60,0
3,1,0,28.0,10.5,41.0,33.8,2007,2,0-60,0
3,1,0,29.0,19.0,33.5,51.3,2007,7,0-60,0
3,1,0,28.0,18.0,41.0,52.1,2007,1,0-60,0
3,1,0,27.0,9.0,30.0,46.1,2007,2,0-60,0
3,1,0,26.0,9.5,30.0,53.7,2007,10,0-60,0
3,1,0,30.0,19.0,46.0,42.2,2007,3,0-60,0
3,1,0,29.0,15.5,42.0,50.5,2007,6,0-60,0
3,1,0,30.0,18.0,50.0,58.3,2007,3,0-60,0
3,1,0,29.0,11.5,45.5,53.7,2007,1,0-60,0
3,1,0,29.0,15.0,46.5,52.1,2007,7,0-60,0
3,1,0,28.0,13.5,47.0,38.9,2007,7,0-60,0
3,1,0,30.0,19.0,43.0,62.7,2007,5,60-70,1
3,1,0,29.0,18.0,39.0,52.1,2007,5,0-60,0
3,1,0,27.0,16.5,27.5,35.2,2007,6,0-60,0
3,1,0,28.0,9.0,40.0,38.9,2007,12,0-60,0
3,1,0,27.0,5.0,15.5,25.7,2007,8,0-60,0
3,1,0,30.0,18.5,47.0,47.0,2007,9,0-60,0
3,1,0,30.0,16.0,46.5,53.7,2007,8,0-60,0
3,1,0,29.0,19.0,44.5,55.3,2007,5,0-60,0
3,1,0,30.0,20.0,48.0,67.0,2007,5,60-70,1
3,1,0,30.0,17.5,46.0,56.1,2007,1,0-60,0
3,1,0,27.0,5.5,12.5,32.4,2005,12,0-60,0
3,1,0,29.0,16.0,37.5,45.2,2007,1,0-60,0
3,1,0,30.0,20.0,48.0,52.9,2007,10,0-60,0
3,1,0,28.0,14.0,28.0,35.2,2007,12,0-60,0
3,1,0,29.0,18.0,46.5,55.3,2006,10,0-60,0
3,1,0,30.0,19.0,45.0,52.1,2007,6,0-60,0
3,1,0,28.0,11.0,20.5,40.0,2007,11,0-60,0
3,1,0,27.0,7.0,14.0,42.2,2007,2,0-60,0
3,1,0,29.0,13.5,36.5,43.2,2007,11,0-60,0
3,1,0,28.0,17.5,34.5,43.2,2007,4,0-60,0
3,1,0,28.0,17.0,39.0,47.9,2007,7,0-60,0
3,1,0,29.0,19.0,40.5,0.0,2007,12,0-60,0
3,1,0,27.0,12.0,34.5,36.5,2005,4,0-60,0
3,1,0,29.0,17.5,44.0,48.8,2007,1,0-60,0
3,1,0,28.0,1.5,14.5,30.9,2007,10,0-60,0
3,1,0,29.0,18.0,47.0,53.7,2004,11,0-60,0
3,1,0,29.0,14.5,39.0,52.1,2007,12,0-60,0
3,1,0,28.0,5.5,25.5,41.1,2004,7,0-60,0
3,1,0,30.0,19.5,46.5,67.0,2007,9,60-70,1
3,1,0,30.0,18.5,46.0,47.0,2006,9,0-60,0
3,1,0,28.0,19.5,44.0,45.2,2007,2,0-60,0
3,1,0,29.0,14.5,39.0,41.1,2007,8,0-60,0
3,1,0,27.0,14.0,37.0,43.2,2007,11,0-60,0
3,1,0,30.0,18.5,50.0,47.9,2007,5,0-60,0
3,1,0,26.0,8.5,13.0,38.9,2007,7,0-60,0
3,1,0,29.0,16.0,37.5,47.0,2007,5,0-60,0
3,1,0,28.0,17.0,37.5,38.9,2007,4,0-60,0
3,1,0,28.0,15.0,33.0,51.3,2007,4,0-60,0
3,1,0,28.0,14.5,46.5,52.9,2007,9,0-60,0
3,1,0,26.0,10.0,11.0,40.0,2007,7,0-60,0
3,1,0,29.0,13.0,42.5,42.2,2007,11,0-60,0
3,1,0,30.0,20.0,44.0,49.7,2007,9,0-60,0
3,1,0,30.0,20.0,49.0,50.5,2007,10,0-60,0
3,1,0,29.0,17.0,39.0,46.1,2007,5,0-60,0
3,1,0,28.0,10.5,28.5,50.5,2007,8,0-60,0
3,1,0,28.0,9.5,40.0,44.2,2007,11,0-60,0
3,1,0,27.0,14.5,27.0,33.8,2005,10,0-60,0
3,1,0,30.0,14.5,38.0,36.5,2009,91,0-60,0
3,1,0,28.0,16.0,41.0,50.5,2007,12,0-60,0
3,1,0,30.0,19.0,49.0,61.2,2007,4,60-70,1
3,1,0,28.0,13.0,42.0,47.9,2007,11,0-60,0
3,1,0,29.0,15.5,39.5,46.1,2006,12,0-60,0
3,1,0,30.0,18.0,39.5,51.3,2007,5,0-60,0
3,1,0,30.0,20.0,39.5,57.6,2006,10,0-60,0
3,1,0,30.0,20.0,46.5,56.1,2007,5,0-60,0
3,1,0,30.0,20.0,47.0,66.3,2006,7,60-70,1
3,1,0,28.0,11.5,24.5,42.2,2006,12,0-60,0
3,1,0,29.0,11.0,37.5,42.2,2007,3,0-60,0
3,1,0,30.0,19.5,44.0,46.1,2007,3,0-60,0
3,1,0,29.0,19.5,46.0,58.3,2005,8,0-60,0
3,1,0,28.0,14.5,31.0,48.8,2006,10,0-60,0
3,1,0,30.0,20.0,47.5,54.5,2007,3,0-60,0
3,1,0,30.0,14.5,45.0,50.5,2007,1,0-60,0
3,1,0,30.0,18.0,48.0,45.2,2007,1,0-60,0
3,1,0,28.0,16.0,36.0,47.9,2007,6,0-60,0
0,1,1,25.0,15.0,16.0,42.2,2006,11,0-60,0
0,1,1,25.0,5.5,11.0,38.9,2007,12,0-60,0
0,1,1,29.0,13.5,43.0,46.1,2007,7,0-60,0
0,1,1,25.0,7.5,16.0,37.7,2007,11,0-60,0
0,1,1,29.0,16.0,25.0,37.7,2007,4,0-60,0
0,1,1,30.0,18.5,49.0,51.3,2007,9,0-60,0
0,1,1,29.0,11.5,11.0,41.1,2007,12,0-60,0
0,1,1,29.0,15.0,30.0,47.0,2007,8,0-60,0
0,1,1,29.0,19.5,43.0,45.2,2008,1,0-60,0
0,1,1,25.0,9.0,11.0,37.7,2007,3,0-60,0
0,1,1,30.0,19.5,47.0,62.7,2007,6,60-70,1
0,1,1,28.0,18.5,38.0,47.0,2007,2,0-60,0
0,1,1,26.0,12.0,37.0,41.1,2008,1,0-60,0
0,1,1,29.0,14.0,37.0,51.3,2007,7,0-60,0
0,1,1,27.0,17.5,17.0,32.4,2007,9,0-60,0
0,1,1,28.0,9.0,25.0,47.9,2007,7,0-60,0
0,1,1,25.0,13.0,23.0,42.2,2006,11,0-60,0
0,1,1,28.0,9.5,30.0,42.2,2007,8,0-60,0
0,1,1,28.0,17.5,36.0,38.9,2007,6,0-60,0
0,1,1,30.0,19.0,44.0,54.5,2007,3,0-60,0
0,1,1,26.0,13.0,41.0,46.1,2008,4,0-60,0
0,1,1,29.0,18.0,43.0,54.5,2007,9,0-60,0
0,1,1,30.0,17.0,43.0,47.9,2007,3,0-60,0
0,1,1,26.0,8.5,11.0,29.3,2007,11,0-60,0
0,1,1,22.0,2.0,5.0,30.9,2008,1,0-60,0
0,1,1,29.0,14.5,39.0,33.8,2006,11,0-60,0
0,1,1,27.0,15.0,31.0,32.4,2007,12,0-60,0
0,1,1,28.0,15.5,26.0,55.3,2007,9,0-60,0
0,1,1,27.0,7.0,36.0,46.1,2008,1,0-60,0
0,1,1,27.0,9.0,13.0,38.9,2007,11,0-60,0
0,1,1,29.0,13.0,18.0,37.7,2007,10,0-60,0
0,1,1,30.0,18.0,45.0,52.1,2007,5,0-60,0
0,1,1,25.0,9.5,8.0,30.9,2007,12,0-60,0
0,1,1,30.0,19.5,46.0,56.8,2007,9,0-60,0
0,1,1,27.0,10.0,26.0,37.7,2007,2,0-60,0
0,1,1,30.0,19.5,45.0,47.0,2007,9,0-60,0
0,1,1,27.0,12.0,25.0,36.5,2007,11,0-60,0
0,1,1,26.0,12.0,30.0,42.2,2007,2,0-60,0
0,1,1,26.0,13.5,37.0,36.5,2007,5,0-60,0
0,1,1,30.0,12.0,29.0,44.2,2007,7,0-60,0
0,1,1,30.0,14.0,46.0,50.5,2007,7,0-60,0
0,1,1,28.0,10.0,18.0,40.0,2007,12,0-60,0
0,1,1,30.0,18.0,45.0,59.8,2007,2,0-60,0
0,1,1,25.0,14.0,31.0,42.2,2007,2,0-60,0
0,1,1,27.0,16.5,37.0,48.8,2007,5,0-60,0
0,1,1,30.0,17.0,37.0,52.9,2007,4,0-60,0
0,1,1,25.0,7.5,7.0,36.5,2007,2,0-60,0
0,1,1,25.0,7.0,10.0,0.0,2007,4,0-60,0
0,1,1,29.0,13.0,36.0,37.7,2006,12,0-60,0
0,1,1,30.0,16.0,41.0,54.5,2007,12,0-60,0
0,1,1,29.0,19.0,24.0,40.0,2007,5,0-60,0
0,1,1,29.0,15.0,26.0,52.1,2008,3,0-60,0
0,1,1,23.0,5.0,1.0,30.9,2006,6,0-60,0
0,1,1,30.0,15.5,34.0,47.9,2007,8,0-60,0
0,1,1,30.0,18.5,36.0,46.1,2007,12,0-60,0
0,1,1,30.0,18.0,37.0,46.1,2007,8,0-60,0
0,1,1,26.0,10.0,38.0,37.7,2007,3,0-60,0
0,1,1,29.0,13.5,22.0,46.1,2007,5,0-60,0
0,1,1,28.0,17.0,42.0,43.2,2007,12,0-60,0
0,1,1,25.0,7.0,13.0,29.3,2007,12,0-60,0
0,1,1,26.0,6.0,2.0,32.4,2007,12,0-60,0
0,1,1,27.0,15.0,42.0,47.9,2007,9,0-60,0
0,1,1,28.0,11.5,26.0,40.0,2007,12,0-60,0
0,1,1,29.0,17.0,46.0,58.3,2007,3,0-60,0
0,1,1,27.0,9.5,34.0,42.2,2007,9,0-60,0
0,1,1,29.0,19.0,42.0,54.5,2007,9,0-60,0
0,1,1,27.0,13.5,19.0,38.9,2007,2,0-60,0
0,1,1,30.0,13.0,37.0,45.2,2007,2,0-60,0
0,1,1,27.0,8.0,42.0,41.1,2007,5,0-60,0
0,1,1,28.0,15.0,35.0,43.2,2007,11,0-60,0
0,1,1,29.0,16.5,36.0,51.3,2007,11,0-60,0
0,1,1,30.0,15.0,37.0,41.1,2008,1,0-60,0
0,1,1,30.0,20.0,49.0,69.2,2007,11,60-70,1
0,1,1,30.0,16.5,44.0,41.1,2007,4,0-60,0
0,1,1,30.0,19.0,42.0,52.9,2008,1,0-60,0
0,1,1,30.0,17.0,34.0,43.2,2008,1,0-60,0
0,1,1,27.0,11.5,23.0,33.8,2007,9,0-60,0
0,1,1,30.0,20.0,44.0,59.0,2007,11,0-60,0
0,1,1,29.0,18.0,33.0,38.9,2008,1,0-60,0
0,1,1,29.0,16.0,42.0,42.2,2008,1,0-60,0
0,1,1,29.0,16.0,47.0,44.2,2007,4,0-60,0
0,1,1,27.0,13.0,26.0,45.2,2007,8,0-60,0
0,1,1,27.0,7.5,17.0,43.2,2007,12,0-60,0
0,1,1,29.0,16.5,25.0,44.2,2008,1,0-60,0
0,1,1,30.0,18.5,45.0,65.6,2007,9,60-70,1
0,1,1,27.0,12.5,16.0,35.2,2006,7,0-60,0
0,1,1,29.0,14.5,33.0,47.0,2007,10,0-60,0
0,1,1,27.0,16.5,27.0,46.1,2007,8,0-60,0
0,1,1,27.0,11.0,16.0,41.1,2007,8,0-60,0
0,1,1,29.0,18.0,45.0,50.5,2007,1,0-60,0
0,1,1,23.0,4.0,8.0,32.4,2005,1,0-60,0
0,1,1,30.0,20.0,47.0,72.10000000000001,2007,10,70-80,2
0,1,1,30.0,8.5,24.0,46.1,2007,11,0-60,0
0,1,1,30.0,17.0,48.0,57.6,2007,9,0-60,0
0,1,1,25.0,12.0,33.0,44.2,2007,4,0-60,0
0,1,1,29.0,15.5,30.0,47.0,2008,1,0-60,0
0,1,1,28.0,8.5,23.0,42.2,2007,10,0-60,0
0,1,1,30.0,18.0,42.0,47.0,2007,12,0-60,0
0,1,1,25.0,8.5,9.0,38.9,2006,8,0-60,0
0,1,1,30.0,18.5,34.0,50.5,2007,5,0-60,0
0,1,1,30.0,18.5,43.0,41.1,2007,12,0-60,0
0,1,1,27.0,2.0,7.0,27.6,2007,11,0-60,0
0,1,1,30.0,18.5,43.0,55.3,2007,1,0-60,0
3,1,0,29.0,15.5,41.0,44.2,2007,3,0-60,0
3,1,0,30.0,18.5,48.5,59.0,2007,9,0-60,0
3,1,0,29.5,18.0,44.5,57.6,2007,9,0-60,0
3,1,0,28.5,16.5,25.0,46.1,2006,1,0-60,0
3,1,0,30.0,20.0,46.0,65.6,2007,5,60-70,1
3,1,0,29.0,16.0,47.0,55.3,2007,4,0-60,0
3,1,0,27.0,19.0,41.0,47.9,2007,1,0-60,0
3,1,0,27.0,10.5,23.0,38.9,2007,2,0-60,0
3,1,0,30.0,19.5,47.0,59.0,2006,1,0-60,0
3,1,0,27.0,13.5,30.5,41.1,2007,11,0-60,0
3,1,0,28.0,16.0,40.0,50.5,2007,11,0-60,0
3,1,0,28.5,15.5,31.5,44.2,2007,8,0-60,0
3,1,0,28.0,15.0,37.0,49.7,2007,5,0-60,0
3,1,0,26.5,14.5,26.0,45.2,2007,9,0-60,0
3,1,0,29.5,14.0,36.0,50.5,2007,5,0-60,0
3,1,0,27.0,16.5,32.5,44.2,2007,3,0-60,0
3,1,0,30.0,18.5,45.0,56.8,2005,8,0-60,0
3,1,0,26.0,14.5,30.0,42.2,2008,2,0-60,0
3,1,0,29.5,17.5,48.0,59.8,2007,12,0-60,0
3,1,0,27.0,16.5,32.0,45.2,2007,9,0-60,0
3,1,0,29.0,19.0,47.5,62.7,2007,9,60-70,1
3,1,0,29.5,18.0,48.5,49.7,2007,9,0-60,0
3,1,0,25.0,15.5,31.0,46.1,2007,4,0-60,0
3,1,0,30.0,17.5,49.0,54.5,2007,1,0-60,0
3,1,0,27.0,18.0,37.5,58.3,2007,4,0-60,0
3,1,0,29.5,19.5,49.0,63.4,2007,7,60-70,1
3,1,0,28.5,19.5,31.5,53.7,2007,1,0-60,0
3,1,0,29.0,16.5,44.5,52.1,2007,11,0-60,0
3,1,0,28.0,19.5,37.0,46.1,2007,3,0-60,0
3,1,0,30.0,20.0,50.0,63.4,2007,6,60-70,1
3,1,0,29.5,18.5,49.0,64.1,2007,7,60-70,1
3,1,0,29.5,17.5,41.0,54.5,2007,11,0-60,0
3,1,0,28.5,17.5,35.5,41.1,2007,3,0-60,0
3,1,0,24.0,8.5,23.5,41.1,2007,8,0-60,0
3,1,0,28.5,16.5,29.0,48.8,2008,1,0-60,0
3,1,0,30.0,19.5,46.0,56.8,2007,10,0-60,0
3,1,0,30.0,20.0,50.0,64.1,2007,12,60-70,1
3,1,0,29.5,18.5,46.0,47.0,2007,7,0-60,0
3,1,0,30.0,19.5,47.0,52.9,2007,9,0-60,0
3,1,0,28.0,18.0,38.5,47.0,2007,6,0-60,0
3,1,0,28.5,17.5,39.0,47.9,2007,8,0-60,0
3,1,0,28.0,11.0,34.0,48.8,2007,6,0-60,0
3,1,0,30.0,20.0,49.0,73.60000000000001,2007,5,70-80,2
3,1,0,29.0,17.5,33.0,48.8,2008,1,0-60,0
3,1,0,28.5,14.5,39.5,48.8,2007,7,0-60,0
3,1,0,30.0,19.5,49.0,68.5,2007,2,60-70,1
3,1,0,30.0,20.0,50.0,65.6,2007,10,60-70,1
3,1,0,29.5,18.0,41.5,51.3,2007,7,0-60,0
3,1,0,28.0,15.0,34.5,37.7,2007,5,0-60,0
3,1,0,29.0,16.5,38.5,47.0,2008,1,0-60,0
3,1,0,29.0,19.5,44.5,58.3,2007,9,0-60,0
3,1,0,29.5,20.0,41.0,52.9,2007,3,0-60,0
3,1,0,30.0,19.5,48.0,61.2,2007,10,60-70,1
3,1,0,30.0,18.5,50.0,71.4,2007,2,70-80,2
3,1,0,28.5,17.5,38.5,49.7,2007,3,0-60,0
3,1,0,28.5,18.5,36.5,52.1,2007,3,0-60,0
3,1,0,27.5,12.5,38.0,57.6,2007,9,0-60,0
3,1,0,29.0,20.0,43.0,47.0,2007,10,0-60,0
3,1,0,29.5,20.0,44.5,59.0,2007,9,0-60,0
3,1,0,29.0,16.0,44.0,49.7,2007,10,0-60,0
3,1,0,26.0,9.5,25.0,36.5,2007,10,0-60,0
3,1,0,27.0,7.5,20.0,43.2,2006,3,0-60,0
3,1,0,29.5,20.0,47.0,52.1,2007,2,0-60,0
3,1,0,30.0,19.0,46.5,58.3,2007,8,0-60,0
3,1,0,24.5,9.5,13.5,46.1,2005,3,0-60,0
3,1,0,26.5,13.0,30.5,42.2,2007,4,0-60,0
3,1,0,26.5,12.0,24.5,44.2,2007,6,0-60,0
3,1,0,27.5,15.0,42.0,54.5,2007,11,0-60,0
3,1,0,29.5,19.5,49.0,56.1,2007,9,0-60,0
3,1,0,28.0,11.5,21.5,47.0,2006,8,0-60,0
3,1,0,28.0,16.0,42.5,52.9,2007,10,0-60,0
3,1,0,29.0,16.0,44.5,56.8,2007,11,0-60,0
3,1,0,29.5,17.5,43.0,56.8,2007,5,0-60,0
3,1,0,29.5,19.5,46.0,59.8,2007,10,0-60,0
3,1,0,29.5,18.0,46.5,57.6,2007,4,0-60,0
3,1,0,29.5,18.0,47.0,54.5,2008,1,0-60,0
3,1,0,30.0,20.0,46.0,68.5,2007,8,60-70,1
3,1,0,27.5,12.0,38.5,47.0,2008,1,0-60,0
3,1,0,29.5,20.0,45.0,57.6,2007,9,0-60,0
3,1,0,30.0,19.0,49.5,49.7,2007,10,0-60,0
3,1,0,30.0,18.5,47.0,58.3,2007,6,0-60,0
3,1,0,27.5,20.0,46.0,50.5,2008,1,0-60,0
3,1,0,26.0,14.5,36.0,46.1,2007,8,0-60,0
3,1,0,29.5,20.0,49.0,69.9,2007,5,60-70,1
3,1,0,27.0,12.5,20.5,40.0,2007,4,0-60,0
3,1,0,30.0,20.0,50.0,70.7,2007,4,70-80,2
3,1,0,29.5,19.0,43.0,52.1,2007,5,0-60,0
3,1,0,28.0,15.5,39.5,46.1,2007,8,0-60,0
3,1,0,24.0,11.5,17.5,35.2,2005,1,0-60,0
3,1,0,27.0,18.0,42.0,42.2,2007,11,0-60,0
3,1,0,29.5,20.0,46.5,59.0,2007,7,0-60,0
3,1,0,27.0,16.5,26.5,52.9,2007,12,0-60,0
3,1,0,29.0,19.0,40.5,42.2,2007,11,0-60,0
3,1,0,29.0,14.5,28.0,47.0,2007,6,0-60,0
3,1,0,30.0,17.5,42.5,52.1,2007,4,0-60,0
3,1,0,29.5,19.0,44.0,45.2,2008,1,0-60,0
3,1,0,28.5,19.5,38.5,49.7,2006,3,0-60,0
3,1,0,29.0,9.5,27.0,38.9,2007,5,0-60,0
3,1,0,29.5,19.0,46.5,57.6,2007,2,0-60,0
3,1,0,29.0,16.5,37.5,43.2,2007,4,0-60,0
3,1,0,29.0,13.5,37.5,42.2,2007,5,0-60,0
3,1,0,30.0,19.5,45.5,68.5,2007,4,60-70,1
3,1,0,28.0,15.5,33.5,43.2,2007,11,0-60,0
3,1,0,29.0,18.0,38.0,50.5,2007,5,0-60,0
3,1,0,28.5,15.5,44.5,45.2,2006,8,0-60,0
3,1,0,30.0,19.0,46.5,66.3,2007,11,60-70,1
3,1,0,27.0,13.0,30.5,41.1,2007,7,0-60,0
3,1,0,28.0,14.5,34.0,50.5,2007,6,0-60,0
3,1,0,24.5,4.0,22.0,41.1,2007,8,0-60,0
3,1,0,27.5,16.0,32.0,49.7,2007,8,0-60,0
3,1,0,29.0,16.5,42.5,59.0,2007,4,0-60,0
3,1,0,28.5,14.0,36.5,50.5,2007,11,0-60,0
3,1,0,29.5,18.5,46.5,51.3,2007,3,0-60,0
3,1,0,28.5,14.5,28.5,42.2,2007,3,0-60,0
